OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,SalesAmount,CostAmount,Profit,PaymentID,ShippingID,OrderStatus
O015196,2025-02-07,C00198,P0034,1,38138.99,5,36232.04,31374.3,4857.74,PM001,S001,Delivered
O015197,2024-08-23,C01266,P0262,2,22515.67,5,42779.77,37163.86,5615.91,PM001,S001,Delivered
O015198,2025-08-18,C04884,P0305,3,14674.08,15,37418.9,32821.62,4597.28,PM002,S001,Delivered
O015199,2025-06-28,C00977,P0188,3,30857.66,5,87944.33,64338.27,23606.06,PM001,S002,Delivered
O015200,2025-09-24,C00609,P0051,2,4386.54,5,8334.43,7481.06,853.37,PM003,S001,Delivered
O015201,2025-06-25,C00465,P0009,3,36739.59,15,93685.95,72546.45,21139.5,PM001,S001,Delivered
O015202,2025-03-09,C01028,P0133,1,49196.78,25,36897.58,41536.67,-4639.09,PM002,S001,Delivered
O015203,2025-06-29,C01262,P0366,5,59345.4,10,267054.3,183518.95,83535.35,PM001,S001,Delivered
O015204,2025-10-06,C02600,P0192,1,3263.59,15,2774.05,2057.47,716.58,PM001,S002,Delivered
O015205,2024-07-26,C02957,P0016,1,34321.1,10,0.0,28303.7,0.0,PM002,S001,Cancelled
O015206,2024-05-19,C02030,P0187,1,35699.24,0,35699.24,21861.29,13837.95,PM001,S001,Delivered
O015207,2025-08-10,C03401,P0184,1,73507.22,10,66156.5,49132.0,17024.5,PM001,S002,Delivered
O015208,2025-08-09,C01818,P0193,1,68991.25,10,62092.12,49239.37,12852.75,PM002,S001,Delivered
O015209,2024-11-02,C00241,P0084,1,65211.86,0,65211.86,40789.6,24422.26,PM002,S001,Delivered
O015210,2025-07-23,C02857,P0384,1,15127.83,0,15127.83,9185.05,5942.78,PM001,S001,Delivered
O015211,2024-04-07,C03882,P0419,2,2855.42,15,4854.21,4932.2,-77.99,PM002,S001,Delivered
O015212,2024-05-04,C01762,P0394,3,2823.54,0,8470.62,5169.72,3300.9,PM001,S001,Delivered
O015213,2024-12-14,C01183,P0473,1,47723.49,0,47723.49,37490.42,10233.07,PM001,S001,Delivered
O015214,2024-05-13,C02091,P0175,2,12941.59,5,24589.02,17060.26,7528.76,PM004,S002,Delivered
O015215,2024-08-13,C01941,P0092,1,44274.59,0,44274.59,37943.2,6331.39,PM002,S002,Delivered
O015216,2025-12-12,C02923,P0291,2,51167.67,15,86985.04,62748.7,24236.34,PM001,S001,Delivered
O015217,2025-07-02,C00413,P0062,2,31988.59,10,57579.46,41566.78,16012.68,PM004,S001,Delivered
O015218,2025-10-11,C03224,P0033,1,57454.43,5,54581.71,39139.27,15442.44,PM005,S003,Delivered
O015219,2025-12-20,C01104,P0493,4,16213.98,0,64855.92,49087.6,15768.32,PM001,S002,Delivered
O015220,2025-12-06,C03209,P0143,1,44046.66,10,39641.99,35541.26,4100.73,PM001,S001,Returned
O015221,2025-07-21,C01410,P0341,2,73931.23,10,133076.21,94801.92,38274.29,PM002,S001,Delivered
O015222,2024-12-04,C00165,P0362,2,67444.04,15,114654.87,95561.34,19093.53,PM003,S001,Delivered
O015223,2024-11-17,C04805,P0419,3,2855.42,15,7281.32,7398.3,-116.98,PM002,S001,Delivered
O015224,2024-03-27,C04870,P0123,1,49490.47,25,37117.85,33839.37,3278.48,PM003,S002,Delivered
O015225,2024-04-04,C01072,P0498,2,46507.43,15,79062.63,77832.52,1230.11,PM003,S001,Delivered
O015226,2024-07-14,C01151,P0115,3,44307.51,5,126276.4,82390.62,43885.78,PM005,S003,Delivered
O015227,2024-07-10,C00368,P0373,1,42376.3,0,42376.3,27295.71,15080.59,PM004,S001,Pending
O015228,2025-10-17,C02555,P0357,2,63235.88,0,126471.76,91549.76,34922.0,PM001,S001,Delivered
O015229,2025-06-05,C00613,P0394,1,2823.54,15,2400.01,1723.24,676.77,PM002,S001,Delivered
O015230,2025-10-22,C00077,P0080,4,61764.66,15,209999.84,161394.44,48605.4,PM002,S001,Delivered
O015231,2025-10-13,C02755,P0404,5,25522.92,0,127614.6,80974.05,46640.55,PM002,S002,Delivered
O015232,2024-01-13,C03273,P0242,2,44240.99,15,75209.68,69757.64,5452.04,PM005,S001,Delivered
O015233,2024-09-10,C04164,P0136,2,33228.64,15,0.0,48752.38,0.0,PM001,S002,Cancelled
O015234,2024-03-21,C01052,P0365,1,56059.32,15,47650.42,34483.04,13167.38,PM003,S001,Delivered
O015235,2025-12-22,C02984,P0095,1,11074.01,10,9966.61,9055.88,910.73,PM004,S001,Delivered
O015236,2025-01-07,C02105,P0264,2,37276.08,10,67096.94,48270.1,18826.84,PM001,S002,Delivered
O015237,2025-01-28,C01227,P0141,2,10447.39,5,19850.04,12752.92,7097.12,PM004,S001,Delivered
O015238,2025-02-21,C04663,P0088,2,33680.44,0,67360.88,50227.72,17133.16,PM004,S001,Delivered
O015239,2024-02-28,C03155,P0460,3,51604.33,0,154812.99,121283.1,33529.89,PM001,S003,Delivered
O015240,2024-05-07,C01275,P0237,3,41331.17,10,111594.16,82353.78,29240.38,PM001,S001,Returned
O015241,2025-06-24,C02390,P0059,1,11802.2,0,11802.2,7451.57,4350.63,PM001,S001,Delivered
O015242,2024-11-28,C04535,P0337,2,20718.55,0,41437.1,31425.22,10011.88,PM001,S001,Delivered
O015243,2024-10-08,C00872,P0175,3,12941.59,10,34942.29,25590.39,9351.9,PM003,S001,Delivered
O015244,2025-08-02,C01962,P0060,3,18863.02,25,42441.8,35608.77,6833.03,PM005,S003,Delivered
O015245,2024-07-25,C02181,P0169,1,9215.18,25,6911.38,6848.33,63.05,PM001,S002,Delivered
O015246,2024-09-28,C03941,P0052,3,10593.9,15,27014.44,20047.35,6967.09,PM001,S001,Delivered
O015247,2024-11-04,C02477,P0228,4,70405.17,5,267539.65,176195.4,91344.25,PM001,S002,Pending
O015248,2025-02-06,C01568,P0248,1,50603.68,15,43013.13,33342.95,9670.18,PM005,S001,Delivered
O015249,2024-06-23,C02316,P0332,2,37700.95,10,67861.71,53887.56,13974.15,PM003,S001,Delivered
O015250,2024-08-05,C02155,P0376,1,28081.93,5,26677.83,19793.16,6884.67,PM001,S001,Delivered
O015251,2025-11-02,C04162,P0438,3,54476.44,0,163429.32,123630.24,39799.08,PM004,S001,Returned
O015252,2024-11-21,C01076,P0036,3,60019.13,10,162051.65,109838.1,52213.55,PM005,S003,Delivered
O015253,2024-09-09,C02036,P0333,4,43663.96,10,157190.26,118333.2,38857.06,PM002,S003,Delivered
O015254,2025-03-29,C00390,P0099,3,72469.28,10,195667.06,141100.17,54566.89,PM001,S001,Delivered
O015255,2024-07-07,C04825,P0069,1,22217.58,5,21106.7,14366.99,6739.71,PM001,S001,Pending
O015256,2025-03-18,C02735,P0141,1,10447.39,15,8880.28,6376.46,2503.82,PM001,S003,Delivered
O015257,2024-05-09,C02957,P0494,1,36572.73,15,31086.82,28758.0,2328.82,PM001,S002,Delivered
O015258,2025-04-29,C03863,P0200,1,2885.95,5,2741.65,2238.02,503.63,PM001,S001,Delivered
O015259,2024-01-03,C03565,P0267,1,43740.05,15,37179.04,35565.23,1613.81,PM004,S001,Delivered
O015260,2024-12-16,C04078,P0008,2,58498.42,15,99447.31,74567.66,24879.65,PM001,S002,Delivered
O015261,2025-07-08,C02569,P0415,1,43255.74,15,36767.38,36419.99,347.39,PM002,S001,Delivered
O015262,2024-05-12,C00362,P0062,1,31988.59,10,28789.73,20783.39,8006.34,PM001,S003,Delivered
O015263,2025-11-20,C00059,P0140,2,70410.62,20,112656.99,99579.3,13077.69,PM001,S001,Delivered
O015264,2025-05-08,C04581,P0395,2,34405.12,25,51607.68,57824.08,-6216.4,PM003,S003,Delivered
O015265,2024-09-22,C01125,P0401,2,55276.41,15,93969.9,70915.2,23054.7,PM001,S001,Delivered
O015266,2024-01-24,C01781,P0411,1,36129.52,10,32516.57,22788.16,9728.41,PM005,S003,Delivered
O015267,2025-06-17,C00340,P0333,1,43663.96,15,37114.37,29583.3,7531.07,PM001,S001,Delivered
O015268,2024-01-03,C04582,P0484,2,59253.93,0,118507.86,75890.86,42617.0,PM001,S003,Delivered
O015269,2025-10-31,C02737,P0397,2,10028.95,15,17049.22,16201.22,848.0,PM004,S001,Delivered
O015270,2025-03-02,C01040,P0361,2,16701.35,10,30062.43,21950.2,8112.23,PM005,S001,Delivered
O015271,2024-01-04,C00121,P0342,3,44553.52,20,106928.45,91771.53,15156.92,PM005,S003,Delivered
O015272,2025-09-10,C03814,P0110,2,48321.07,0,96642.14,71013.44,25628.7,PM004,S002,Delivered
O015273,2025-05-17,C00745,P0172,1,4930.44,0,4930.44,4213.33,717.11,PM005,S002,Delivered
O015274,2024-08-19,C04482,P0058,3,56240.17,5,160284.48,142981.29,17303.19,PM004,S001,Delivered
O015275,2024-03-12,C04544,P0344,1,40347.99,25,30260.99,29220.61,1040.38,PM001,S001,Delivered
O015276,2024-03-28,C02952,P0414,1,29962.4,10,26966.16,21142.85,5823.31,PM004,S001,Delivered
O015277,2025-06-11,C03955,P0397,1,10028.95,20,8023.16,8100.61,-77.45,PM002,S003,Delivered
O015278,2025-08-25,C01023,P0008,1,58498.42,20,46798.74,37283.83,9514.91,PM002,S001,Delivered
O015279,2025-03-25,C04961,P0453,2,39356.95,0,78713.9,47823.4,30890.5,PM001,S002,Delivered
O015280,2025-03-14,C03362,P0363,3,41629.18,15,106154.41,95811.06,10343.35,PM003,S002,Delivered
O015281,2025-06-15,C01776,P0376,1,28081.93,5,26677.83,19793.16,6884.67,PM003,S001,Delivered
O015282,2025-03-10,C01909,P0064,2,48548.63,10,87387.53,62295.86,25091.67,PM004,S002,Returned
O015283,2025-12-24,C03033,P0308,1,7816.38,0,7816.38,6326.82,1489.56,PM001,S002,Delivered
O015284,2024-03-24,C02656,P0390,2,53334.01,15,90667.82,83259.2,7408.62,PM001,S002,Returned
O015285,2024-12-04,C00588,P0327,1,58375.66,20,46700.53,47060.56,-360.03,PM002,S002,Delivered
O015286,2024-05-05,C02031,P0438,1,54476.44,0,54476.44,41210.08,13266.36,PM001,S001,Delivered
O015287,2025-07-16,C00383,P0278,2,33649.93,10,0.0,46804.78,0.0,PM004,S001,Cancelled
O015288,2024-01-18,C00690,P0191,4,64629.47,5,245591.99,199473.04,46118.95,PM001,S002,Delivered
O015289,2025-09-20,C00204,P0222,2,81117.51,25,121676.26,99708.36,21967.9,PM001,S002,Pending
O015290,2025-09-27,C04082,P0079,2,47621.91,0,95243.82,65527.22,29716.6,PM002,S001,Delivered
O015291,2025-06-23,C04122,P0037,1,22993.19,10,20693.87,16649.16,4044.71,PM003,S003,Delivered
O015292,2024-12-10,C01877,P0440,1,9208.42,15,7827.16,6910.7,916.46,PM001,S002,Delivered
O015293,2025-04-12,C01701,P0425,3,11949.24,15,30470.56,28564.41,1906.15,PM001,S002,Pending
O015294,2024-05-20,C01591,P0188,1,30857.66,10,27771.89,21446.09,6325.8,PM002,S001,Delivered
O015295,2024-01-06,C00868,P0148,1,28351.62,20,22681.3,24181.85,-1500.55,PM005,S001,Delivered
O015296,2025-10-30,C04370,P0095,1,11074.01,25,8305.51,9055.88,-750.37,PM005,S001,Delivered
O015297,2025-09-09,C02065,P0115,2,44307.51,0,88615.02,54927.08,33687.94,PM003,S001,Delivered
O015298,2025-09-22,C01488,P0453,1,39356.95,0,39356.95,23911.7,15445.25,PM004,S002,Delivered
O015299,2025-10-10,C02346,P0173,1,35537.79,15,30207.12,26159.56,4047.56,PM001,S001,Delivered
O015300,2025-06-24,C02641,P0122,1,72838.32,5,69196.4,46106.51,23089.89,PM001,S001,Delivered
O015301,2025-11-08,C01051,P0314,1,10137.47,20,8109.98,7079.95,1030.03,PM003,S002,Returned
O015302,2024-03-05,C02044,P0204,1,9287.74,5,8823.35,5910.81,2912.54,PM004,S001,Delivered
O015303,2024-02-25,C04279,P0165,1,33123.09,5,31466.94,23671.2,7795.74,PM001,S001,Delivered
O015304,2024-04-05,C03588,P0222,1,81117.51,5,77061.63,49854.18,27207.45,PM002,S001,Delivered
O015305,2024-08-02,C03404,P0423,2,30745.42,20,0.0,42643.96,0.0,PM001,S002,Cancelled
O015306,2024-02-27,C01608,P0259,5,61852.22,15,262871.94,192504.15,70367.79,PM003,S001,Delivered
O015307,2025-05-06,C04516,P0077,2,17821.26,0,35642.52,23248.42,12394.1,PM004,S003,Returned
O015308,2025-02-08,C04900,P0075,3,67379.9,25,151604.78,138072.72,13532.06,PM004,S001,Delivered
O015309,2024-07-02,C04535,P0458,1,32940.08,5,31293.08,24797.45,6495.63,PM003,S001,Delivered
O015310,2024-10-08,C01021,P0222,3,81117.51,10,219017.28,149562.54,69454.74,PM001,S001,Delivered
O015311,2025-12-21,C00523,P0201,2,6212.17,5,11803.12,8971.78,2831.34,PM004,S001,Delivered
O015312,2024-06-11,C00571,P0222,1,81117.51,5,77061.63,49854.18,27207.45,PM001,S001,Delivered
O015313,2024-03-29,C04810,P0093,1,16652.16,0,16652.16,10356.28,6295.88,PM004,S001,Delivered
O015314,2024-04-06,C03340,P0038,2,33902.69,10,61024.84,50049.72,10975.12,PM001,S001,Pending
O015315,2025-08-09,C04209,P0430,3,73911.25,10,199560.38,145324.68,54235.7,PM002,S001,Delivered
O015316,2024-03-28,C02453,P0234,1,31535.95,15,26805.56,20133.03,6672.53,PM002,S001,Delivered
O015317,2025-06-01,C03474,P0121,3,16749.71,5,0.0,39579.6,0.0,PM001,S001,Cancelled
O015318,2025-10-29,C03186,P0049,3,43409.39,20,104182.54,96690.72,7491.82,PM005,S001,Delivered
O015319,2024-03-03,C00847,P0034,3,38138.99,10,102975.27,94122.9,8852.37,PM002,S001,Delivered
O015320,2025-06-24,C03393,P0154,3,68556.87,25,154252.96,141383.13,12869.83,PM001,S001,Returned
O015321,2024-07-09,C01335,P0130,2,51733.76,15,87947.39,79148.36,8799.03,PM001,S003,Delivered
O015322,2025-12-16,C02898,P0379,3,62023.59,10,167463.69,133020.75,34442.94,PM003,S001,Delivered
O015323,2024-10-04,C01912,P0056,3,52127.98,25,117287.96,110515.05,6772.91,PM001,S002,Delivered
O015324,2025-06-22,C00300,P0100,2,61581.76,5,117005.34,76125.24,40880.1,PM002,S001,Delivered
O015325,2024-03-25,C04959,P0135,3,56593.37,10,152802.1,104448.33,48353.77,PM002,S001,Delivered
O015326,2024-11-30,C01086,P0372,3,32236.96,15,82204.25,72735.09,9469.16,PM001,S002,Delivered
O015327,2025-03-16,C00084,P0036,1,60019.13,0,60019.13,36612.7,23406.43,PM001,S001,Delivered
O015328,2025-12-22,C04057,P0168,1,7091.8,10,6382.62,5168.22,1214.4,PM002,S001,Delivered
O015329,2025-10-11,C01377,P0206,3,61292.54,0,183877.62,135895.11,47982.51,PM001,S001,Delivered
O015330,2024-06-20,C01693,P0475,1,5395.91,15,4586.52,3640.87,945.65,PM001,S001,Pending
O015331,2024-12-04,C03575,P0282,5,21038.55,0,105192.75,69888.85,35303.9,PM001,S002,Delivered
O015332,2025-10-29,C00924,P0084,2,65211.86,15,110860.16,81579.2,29280.96,PM002,S002,Delivered
O015333,2024-08-16,C04986,P0483,1,8207.83,10,7387.05,5925.22,1461.83,PM001,S002,Delivered
O015334,2024-06-27,C01499,P0075,1,67379.9,0,67379.9,46024.24,21355.66,PM005,S001,Delivered
O015335,2024-09-03,C02027,P0090,3,38421.72,10,103738.64,91535.85,12202.79,PM004,S002,Delivered
O015336,2025-11-04,C04599,P0121,1,16749.71,0,16749.71,13193.2,3556.51,PM001,S002,Delivered
O015337,2025-11-05,C03871,P0099,1,72469.28,0,72469.28,47033.39,25435.89,PM001,S002,Delivered
O015338,2025-12-30,C04790,P0325,1,31401.46,5,29831.39,20031.25,9800.14,PM004,S001,Delivered
O015339,2024-11-12,C02147,P0272,1,12715.97,5,12080.17,10986.65,1093.52,PM002,S002,Delivered
O015340,2024-10-12,C01726,P0075,1,67379.9,0,67379.9,46024.24,21355.66,PM004,S001,Delivered
O015341,2024-03-16,C02811,P0353,1,56315.03,15,47867.78,48576.52,-708.74,PM003,S001,Delivered
O015342,2025-03-27,C02295,P0137,3,56227.31,0,168681.93,132062.49,36619.44,PM001,S001,Pending
O015343,2024-07-22,C02313,P0406,2,6341.61,0,12683.22,9610.98,3072.24,PM004,S002,Delivered
O015344,2025-12-28,C01593,P0261,1,40771.41,0,40771.41,34935.48,5835.93,PM002,S001,Returned
O015345,2025-02-27,C00425,P0212,3,20170.59,10,54460.59,42639.78,11820.81,PM003,S001,Delivered
O015346,2024-07-11,C04891,P0376,2,28081.93,10,50547.47,39586.32,10961.15,PM001,S001,Delivered
O015347,2024-10-19,C02372,P0043,2,13871.38,0,27742.76,18048.18,9694.58,PM001,S001,Delivered
O015348,2025-12-04,C02840,P0098,2,40700.2,5,77330.38,60268.56,17061.82,PM001,S001,Delivered
O015349,2025-02-16,C04944,P0286,1,38718.39,15,32910.63,30259.92,2650.71,PM001,S002,Delivered
O015350,2025-03-14,C00062,P0074,3,40354.34,20,96850.42,86232.75,10617.67,PM002,S001,Delivered
O015351,2024-10-27,C03559,P0128,1,58911.86,5,55966.27,46425.01,9541.26,PM001,S001,Delivered
O015352,2024-09-16,C01785,P0485,2,6278.11,10,11300.6,8420.98,2879.62,PM004,S002,Delivered
O015353,2024-07-10,C02917,P0032,3,9767.61,0,29302.83,18052.5,11250.33,PM001,S001,Delivered
O015354,2024-09-27,C03445,P0216,2,17093.04,20,27348.86,21200.1,6148.76,PM004,S001,Delivered
O015355,2025-09-07,C00515,P0273,2,39958.27,10,71924.89,66235.9,5688.99,PM005,S002,Delivered
O015356,2025-03-07,C04844,P0364,2,40349.31,0,80698.62,53256.02,27442.6,PM001,S001,Delivered
O015357,2025-12-16,C04713,P0067,1,49675.64,10,44708.08,38483.85,6224.23,PM001,S001,Delivered
O015358,2025-11-26,C00099,P0231,5,24795.46,0,123977.3,76533.3,47444.0,PM003,S001,Delivered
O015359,2024-08-04,C00323,P0491,2,34508.06,15,58663.7,54873.9,3789.8,PM003,S001,Delivered
O015360,2024-03-31,C02640,P0383,1,20477.19,0,20477.19,16018.51,4458.68,PM001,S001,Delivered
O015361,2024-07-16,C04251,P0235,2,19805.11,10,35649.2,33784.24,1864.96,PM001,S002,Delivered
O015362,2025-02-02,C04638,P0154,3,68556.87,15,174820.02,141383.13,33436.89,PM001,S001,Delivered
O015363,2024-02-08,C03683,P0012,3,63488.91,0,190466.73,119193.27,71273.46,PM002,S001,Delivered
O015364,2025-12-09,C04242,P0037,4,22993.19,0,91972.76,66596.64,25376.12,PM001,S001,Delivered
O015365,2025-04-15,C02974,P0170,1,51946.11,15,44154.19,43411.22,742.97,PM002,S002,Delivered
O015366,2024-03-19,C01498,P0313,1,43755.71,15,37192.35,28150.41,9041.94,PM001,S001,Delivered
O015367,2025-12-29,C04960,P0012,4,63488.91,5,241257.86,158924.36,82333.5,PM003,S001,Delivered
O015368,2024-04-03,C02750,P0174,2,56090.28,5,106571.53,72115.92,34455.61,PM004,S001,Delivered
O015369,2025-11-14,C04885,P0225,4,26931.29,20,86180.13,76525.04,9655.09,PM004,S001,Delivered
O015370,2024-02-12,C01932,P0155,1,37833.79,10,34050.41,23070.15,10980.26,PM001,S001,Delivered
O015371,2024-05-11,C04353,P0334,3,52187.92,10,140907.38,136009.17,4898.21,PM005,S001,Delivered
O015372,2024-03-17,C00439,P0007,2,3233.38,5,6143.42,4967.36,1176.06,PM002,S003,Delivered
O015373,2024-08-19,C00537,P0490,2,71501.68,5,135853.19,87854.88,47998.31,PM004,S001,Delivered
O015374,2024-02-08,C02223,P0236,2,63236.51,5,120149.37,88780.16,31369.21,PM003,S001,Delivered
O015375,2025-07-19,C00713,P0038,3,33902.69,25,76281.05,75074.58,1206.47,PM002,S001,Delivered
O015376,2024-05-30,C02539,P0432,1,73134.3,0,73134.3,45306.14,27828.16,PM003,S001,Delivered
O015377,2025-11-30,C04315,P0298,5,23024.57,10,103610.56,82813.6,20796.96,PM001,S001,Pending
O015378,2025-02-22,C04153,P0244,2,3317.22,0,6634.44,5135.18,1499.26,PM001,S001,Delivered
O015379,2024-07-04,C04839,P0123,3,49490.47,10,133624.27,101518.11,32106.16,PM001,S001,Delivered
O015380,2024-11-13,C02767,P0492,1,36484.66,20,29187.73,22449.15,6738.58,PM004,S001,Delivered
O015381,2025-04-08,C00990,P0155,1,37833.79,25,28375.34,23070.15,5305.19,PM005,S001,Delivered
O015382,2025-03-07,C04068,P0394,1,2823.54,5,2682.36,1723.24,959.12,PM004,S001,Delivered
O015383,2024-05-14,C00302,P0298,2,23024.57,0,46049.14,33125.44,12923.7,PM005,S001,Delivered
O015384,2025-05-17,C01013,P0246,1,51005.49,10,45904.94,41504.22,4400.72,PM005,S001,Delivered
O015385,2025-11-15,C03651,P0442,3,34291.2,5,0.0,68018.64,0.0,PM002,S001,Cancelled
O015386,2024-09-25,C00247,P0363,1,41629.18,0,41629.18,31937.02,9692.16,PM001,S002,Returned
O015387,2025-03-12,C02064,P0041,1,18351.08,5,17433.53,15618.96,1814.57,PM003,S002,Delivered
O015388,2025-09-18,C01359,P0265,1,5861.84,0,5861.84,3661.68,2200.16,PM001,S002,Delivered
O015389,2025-05-12,C04307,P0108,1,26462.6,20,21170.08,21891.93,-721.85,PM001,S001,Delivered
O015390,2025-07-04,C01610,P0226,2,61171.32,5,116225.51,92835.54,23389.97,PM003,S002,Delivered
O015391,2024-12-05,C03602,P0174,3,56090.28,15,143030.21,108173.88,34856.33,PM001,S001,Delivered
O015392,2024-08-29,C01046,P0105,3,2845.48,10,7682.8,6655.05,1027.75,PM001,S002,Delivered
O015393,2024-08-08,C04215,P0349,1,38191.23,0,38191.23,29350.15,8841.08,PM003,S002,Delivered
O015394,2025-10-19,C01552,P0338,5,51991.31,10,233960.9,201857.5,32103.4,PM001,S001,Delivered
O015395,2025-11-06,C03256,P0182,3,33387.51,10,90146.28,76571.64,13574.64,PM002,S001,Delivered
O015396,2024-12-26,C01539,P0093,1,16652.16,10,14986.94,10356.28,4630.66,PM001,S002,Returned
O015397,2024-07-08,C01516,P0119,3,22646.01,20,54350.42,46559.76,7790.66,PM003,S001,Delivered
O015398,2025-02-16,C04602,P0478,1,4359.37,0,4359.37,3081.41,1277.96,PM001,S001,Delivered
O015399,2024-11-24,C03707,P0121,1,16749.71,10,15074.74,13193.2,1881.54,PM003,S003,Delivered
O015400,2024-08-09,C01779,P0187,3,35699.24,5,101742.83,65583.87,36158.96,PM005,S001,Delivered
O015401,2025-11-16,C00437,P0269,4,57177.25,15,194402.65,194607.16,-204.51,PM004,S002,Delivered
O015402,2024-04-01,C00803,P0342,2,44553.52,15,75740.98,61181.02,14559.96,PM005,S003,Delivered
O015403,2025-03-15,C04199,P0016,2,34321.1,15,58345.87,56607.4,1738.47,PM005,S001,Delivered
O015404,2024-04-15,C04801,P0429,1,65619.57,15,55776.63,44223.1,11553.53,PM001,S001,Delivered
O015405,2024-09-01,C00825,P0032,3,9767.61,0,29302.83,18052.5,11250.33,PM004,S001,Delivered
O015406,2024-10-31,C03806,P0424,3,4019.79,5,11456.4,10446.99,1009.41,PM002,S001,Delivered
O015407,2025-07-08,C00304,P0346,1,25689.58,5,24405.1,20304.59,4100.51,PM001,S001,Returned
O015408,2025-08-20,C00494,P0095,2,11074.01,15,18825.82,18111.76,714.06,PM003,S002,Delivered
O015409,2024-04-06,C00087,P0428,4,6322.57,20,20232.22,17026.84,3205.38,PM001,S003,Returned
O015410,2025-04-21,C03298,P0467,3,6122.85,10,16531.7,15953.73,577.97,PM001,S001,Delivered
O015411,2024-09-22,C03320,P0106,3,46383.35,25,104362.54,86428.17,17934.37,PM003,S002,Delivered
O015412,2025-07-28,C03577,P0374,1,5389.35,10,4850.42,3591.37,1259.05,PM001,S002,Delivered
O015413,2024-04-12,C03821,P0482,3,65356.79,10,176463.33,139003.77,37459.56,PM001,S001,Delivered
O015414,2024-09-10,C01050,P0175,2,12941.59,10,23294.86,17060.26,6234.6,PM004,S001,Delivered
O015415,2025-03-30,C03602,P0369,1,45429.44,15,38615.02,37122.62,1492.4,PM001,S002,Delivered
O015416,2025-05-27,C04227,P0326,2,36784.97,5,69891.44,46496.92,23394.52,PM004,S001,Pending
O015417,2025-10-27,C04866,P0444,3,34009.76,20,81623.42,74210.28,7413.14,PM002,S002,Delivered
O015418,2025-05-07,C02984,P0291,3,51167.67,10,138152.71,94123.05,44029.66,PM004,S001,Delivered
O015419,2024-09-17,C03121,P0331,4,45107.84,10,162388.22,128651.88,33736.34,PM002,S001,Delivered
O015420,2024-02-04,C04920,P0444,1,34009.76,5,32309.27,24736.76,7572.51,PM002,S002,Returned
O015421,2025-01-15,C00528,P0037,1,22993.19,5,21843.53,16649.16,5194.37,PM002,S001,Delivered
O015422,2025-01-31,C00034,P0022,4,71790.82,10,258446.95,179155.44,79291.51,PM004,S001,Delivered
O015423,2024-01-27,C02080,P0397,3,10028.95,25,22565.14,24301.83,-1736.69,PM001,S001,Delivered
O015424,2024-11-01,C00010,P0400,1,64730.01,10,58257.01,41002.05,17254.96,PM003,S001,Delivered
O015425,2025-11-29,C01728,P0218,1,20511.42,10,18460.28,14200.27,4260.01,PM001,S003,Delivered
O015426,2025-11-01,C02779,P0086,3,16422.13,5,46803.07,38206.77,8596.3,PM004,S001,Delivered
O015427,2025-08-03,C03421,P0316,1,12884.62,20,10307.7,10779.76,-472.06,PM001,S001,Delivered
O015428,2024-06-13,C03228,P0042,3,39215.72,10,105882.44,73404.21,32478.23,PM001,S002,Pending
O015429,2024-09-14,C03099,P0141,2,10447.39,20,16715.82,12752.92,3962.9,PM003,S001,Delivered
O015430,2024-04-11,C04045,P0215,2,47981.26,0,95962.52,69061.96,26900.56,PM003,S001,Delivered
O015431,2025-03-30,C01177,P0447,2,16204.1,15,27546.97,23693.6,3853.37,PM003,S001,Delivered
O015432,2024-07-11,C04724,P0160,1,53390.16,5,50720.65,43378.13,7342.52,PM001,S001,Delivered
O015433,2024-10-25,C01274,P0279,1,43538.31,25,32653.73,27676.48,4977.25,PM003,S001,Delivered
O015434,2024-01-21,C02477,P0171,2,3292.86,0,6585.72,5444.78,1140.94,PM001,S003,Delivered
O015435,2024-02-14,C03578,P0160,1,53390.16,0,53390.16,43378.13,10012.03,PM005,S001,Delivered
O015436,2025-04-24,C02342,P0240,2,1374.43,5,2611.42,1966.1,645.32,PM002,S001,Delivered
O015437,2025-05-10,C04540,P0358,2,12562.6,5,23868.94,15854.58,8014.36,PM001,S002,Delivered
O015438,2025-11-13,C04384,P0156,1,15553.53,25,11665.15,11302.73,362.42,PM004,S001,Delivered
O015439,2025-11-20,C02354,P0417,1,56355.53,10,0.0,35054.31,0.0,PM001,S001,Cancelled
O015440,2024-08-10,C03143,P0232,1,34238.94,15,0.0,21593.02,0.0,PM005,S001,Cancelled
O015441,2024-10-25,C02211,P0410,1,6091.6,0,6091.6,3711.84,2379.76,PM003,S002,Delivered
O015442,2025-04-25,C02636,P0222,1,81117.51,25,60838.13,49854.18,10983.95,PM003,S001,Delivered
O015443,2024-01-24,C03415,P0500,1,38467.04,20,30773.63,23888.24,6885.39,PM001,S001,Delivered
O015444,2024-12-03,C02028,P0337,1,20718.55,20,0.0,15712.61,0.0,PM003,S001,Cancelled
O015445,2024-03-24,C04727,P0170,2,51946.11,5,98697.61,86822.44,11875.17,PM001,S001,Delivered
O015446,2024-02-29,C04895,P0285,2,35217.79,5,66913.8,43842.64,23071.16,PM004,S001,Delivered
O015447,2024-10-14,C02000,P0386,1,46681.14,20,37344.91,28695.3,8649.61,PM001,S001,Delivered
O015448,2025-09-25,C04705,P0243,1,22513.98,5,21388.28,16717.18,4671.1,PM001,S003,Delivered
O015449,2025-05-31,C01025,P0358,2,12562.6,0,25125.2,15854.58,9270.62,PM002,S002,Delivered
