CustomerID,CustomerName,Gender,Age,City,State,Segment
C03758,Customer_03758,Female,33,Panaji,Goa,Medium Value
C03759,Customer_03759,Female,47,Noida,Uttar Pradesh,High Value
C03760,Customer_03760,Male,33,Ranchi,Jharkhand,Low Value
C03761,Customer_03761,Female,55,Ranchi,Jharkhand,Medium Value
C03762,Customer_03762,Female,41,Ludhiana,Punjab,Medium Value
C03763,Customer_03763,Female,53,Kolkata,West Bengal,Low Value
C03764,Customer_03764,Female,52,Ahmedabad,Gujarat,Medium Value
C03765,Customer_03765,Female,23,Kozhikode,Kerala,Low Value
C03766,Customer_03766,Male,21,Bengaluru,Karnataka,High Value
C03767,Customer_03767,Male,35,Ahmedabad,Gujarat,Medium Value
C03768,Customer_03768,Male,23,Visakhapatnam,Andhra Pradesh,Low Value
C03769,Customer_03769,Male,43,Mangaluru,Karnataka,Medium Value
C03770,Customer_03770,Female,54,Thiruvananthapuram,Kerala,Low Value
C03771,Customer_03771,Male,44,Hyderabad,Telangana,Low Value
C03772,Customer_03772,Male,58,Bhopal,Madhya Pradesh,Low Value
C03773,Customer_03773,Female,28,Durgapur,West Bengal,Medium Value
C03774,Customer_03774,Female,55,Gurugram,Haryana,Medium Value
C03775,Customer_03775,Male,33,Hyderabad,Telangana,Low Value
C03776,Customer_03776,Female,36,Panaji,Goa,Medium Value
C03777,Customer_03777,Female,60,Noida,Uttar Pradesh,Low Value
C03778,Customer_03778,Male,32,Margao,Goa,Medium Value
C03779,Customer_03779,Male,43,Ludhiana,Punjab,High Value
C03780,Customer_03780,Female,58,Raipur,Chhattisgarh,High Value
C03781,Customer_03781,Female,48,Margao,Goa,Low Value
C03782,Customer_03782,Female,36,Ahmedabad,Gujarat,Medium Value
C03783,Customer_03783,Male,41,Faridabad,Haryana,High Value
C03784,Customer_03784,Male,26,Mangaluru,Karnataka,Low Value
C03785,Customer_03785,Female,40,Bengaluru,Karnataka,Medium Value
C03786,Customer_03786,Male,21,Surat,Gujarat,Low Value
C03787,Customer_03787,Male,27,Hyderabad,Telangana,High Value
C03788,Customer_03788,Female,26,Faridabad,Haryana,Low Value
C03789,Customer_03789,Male,36,Thiruvananthapuram,Kerala,Medium Value
C03790,Customer_03790,Female,32,Varanasi,Uttar Pradesh,Low Value
C03791,Customer_03791,Female,51,Nashik,Maharashtra,High Value
C03792,Customer_03792,Male,59,Vijayawada,Andhra Pradesh,Medium Value
C03793,Customer_03793,Female,36,Warangal,Telangana,Medium Value
C03794,Customer_03794,Male,38,Varanasi,Uttar Pradesh,Low Value
C03795,Customer_03795,Female,51,Delhi,Delhi,High Value
C03796,Customer_03796,Male,34,Bengaluru,Karnataka,Low Value
C03797,Customer_03797,Male,35,New Delhi,Delhi,High Value
C03798,Customer_03798,Female,34,Pune,Maharashtra,High Value
C03799,Customer_03799,Male,19,Raipur,Chhattisgarh,Medium Value
C03800,Customer_03800,Female,18,Kozhikode,Kerala,Low Value
C03801,Customer_03801,Male,60,Gurugram,Haryana,Low Value
C03802,Customer_03802,Male,27,Raipur,Chhattisgarh,Low Value
C03803,Customer_03803,Female,54,Vijayawada,Andhra Pradesh,Low Value
C03804,Customer_03804,Male,65,Delhi,Delhi,High Value
C03805,Customer_03805,Male,22,Mysuru,Karnataka,Low Value
C03806,Customer_03806,Female,29,Gaya,Bihar,Medium Value
C03807,Customer_03807,Female,53,Nashik,Maharashtra,Low Value
C03808,Customer_03808,Female,48,Ranchi,Jharkhand,High Value
C03809,Customer_03809,Female,55,Gaya,Bihar,Low Value
C03810,Customer_03810,Male,26,Delhi,Delhi,High Value
C03811,Customer_03811,Female,61,Kolkata,West Bengal,Medium Value
C03812,Customer_03812,Male,43,Jamshedpur,Jharkhand,High Value
C03813,Customer_03813,Female,32,Kanpur,Uttar Pradesh,High Value
C03814,Customer_03814,Male,33,New Delhi,Delhi,Medium Value
C03815,Customer_03815,Other,30,Raipur,Chhattisgarh,Low Value
C03816,Customer_03816,Female,42,Nashik,Maharashtra,Low Value
C03817,Customer_03817,Female,47,Kozhikode,Kerala,Medium Value
C03818,Customer_03818,Female,24,Delhi,Delhi,High Value
C03819,Customer_03819,Female,21,Kanpur,Uttar Pradesh,Medium Value
C03820,Customer_03820,Female,60,Patna,Bihar,Low Value
C03821,Customer_03821,Male,57,Cuttack,Odisha,High Value
C03822,Customer_03822,Male,55,Kochi,Kerala,Medium Value
C03823,Customer_03823,Male,47,Hyderabad,Telangana,High Value
C03824,Customer_03824,Male,27,Visakhapatnam,Andhra Pradesh,Medium Value
C03825,Customer_03825,Female,47,Warangal,Telangana,High Value
C03826,Customer_03826,Female,56,Jamshedpur,Jharkhand,High Value
C03827,Customer_03827,Female,24,Kochi,Kerala,High Value
C03828,Customer_03828,Female,53,Guwahati,Assam,Medium Value
C03829,Customer_03829,Female,52,Guwahati,Assam,Medium Value
C03830,Customer_03830,Male,41,Surat,Gujarat,Medium Value
C03831,Customer_03831,Male,56,Margao,Goa,High Value
C03832,Customer_03832,Male,53,Faridabad,Haryana,High Value
C03833,Customer_03833,Male,62,Gurugram,Haryana,High Value
C03834,Customer_03834,Female,37,Delhi,Delhi,Low Value
C03835,Customer_03835,Female,49,Noida,Uttar Pradesh,Medium Value
C03836,Customer_03836,Female,56,Raipur,Chhattisgarh,Low Value
C03837,Customer_03837,Female,43,Jamshedpur,Jharkhand,Medium Value
C03838,Customer_03838,Female,43,Bhopal,Madhya Pradesh,Medium Value
C03839,Customer_03839,Male,53,Lucknow,Uttar Pradesh,High Value
C03840,Customer_03840,Female,60,Kozhikode,Kerala,Medium Value
C03841,Customer_03841,Male,52,Guwahati,Assam,Medium Value
C03842,Customer_03842,Male,60,Margao,Goa,Low Value
C03843,Customer_03843,Male,52,Patna,Bihar,Low Value
C03844,Customer_03844,Male,29,Udaipur,Rajasthan,Medium Value
C03845,Customer_03845,Male,50,Durgapur,West Bengal,Medium Value
C03846,Customer_03846,Male,53,Ranchi,Jharkhand,High Value
C03847,Customer_03847,Female,31,Gurugram,Haryana,Medium Value
C03848,Customer_03848,Female,50,Panaji,Goa,Low Value
C03849,Customer_03849,Male,63,Faridabad,Haryana,High Value
C03850,Customer_03850,Male,62,Mumbai,Maharashtra,Low Value
C03851,Customer_03851,Female,62,Bhubaneswar,Odisha,Medium Value
C03852,Customer_03852,Male,41,Chennai,Tamil Nadu,Medium Value
C03853,Customer_03853,Female,32,Indore,Madhya Pradesh,High Value
C03854,Customer_03854,Female,48,Visakhapatnam,Andhra Pradesh,Low Value
C03855,Customer_03855,Male,34,Mangaluru,Karnataka,Medium Value
C03856,Customer_03856,Male,29,Jaipur,Rajasthan,Medium Value
C03857,Customer_03857,Male,39,Indore,Madhya Pradesh,Medium Value
C03858,Customer_03858,Male,40,Guwahati,Assam,High Value
C03859,Customer_03859,Male,43,Ahmedabad,Gujarat,Medium Value
C03860,Customer_03860,Female,31,Pune,Maharashtra,Medium Value
C03861,Customer_03861,Male,29,Bhopal,Madhya Pradesh,Low Value
C03862,Customer_03862,Female,21,Visakhapatnam,Andhra Pradesh,Low Value
C03863,Customer_03863,Female,63,Guwahati,Assam,Medium Value
C03864,Customer_03864,Male,30,Vijayawada,Andhra Pradesh,Low Value
C03865,Customer_03865,Male,35,Thiruvananthapuram,Kerala,Medium Value
C03866,Customer_03866,Male,60,Guwahati,Assam,Low Value
C03867,Customer_03867,Male,45,Hyderabad,Telangana,High Value
C03868,Customer_03868,Female,55,Raipur,Chhattisgarh,High Value
C03869,Customer_03869,Male,58,New Delhi,Delhi,Medium Value
C03870,Customer_03870,Female,61,Patna,Bihar,Low Value
C03871,Customer_03871,Male,36,Cuttack,Odisha,High Value
C03872,Customer_03872,Male,63,Ahmedabad,Gujarat,High Value
C03873,Customer_03873,Female,64,Thiruvananthapuram,Kerala,Medium Value
C03874,Customer_03874,Female,60,Hyderabad,Telangana,High Value
C03875,Customer_03875,Male,55,Mumbai,Maharashtra,Low Value
C03876,Customer_03876,Male,63,Bhubaneswar,Odisha,Medium Value
C03877,Customer_03877,Female,20,Udaipur,Rajasthan,Low Value
C03878,Customer_03878,Male,36,Raipur,Chhattisgarh,High Value
C03879,Customer_03879,Male,37,Bhubaneswar,Odisha,Medium Value
C03880,Customer_03880,Female,42,Kochi,Kerala,Low Value
C03881,Customer_03881,Female,28,Jamshedpur,Jharkhand,Low Value
C03882,Customer_03882,Female,34,Lucknow,Uttar Pradesh,Medium Value
C03883,Customer_03883,Female,52,Warangal,Telangana,Medium Value
C03884,Customer_03884,Female,31,Indore,Madhya Pradesh,Low Value
C03885,Customer_03885,Female,56,Kolkata,West Bengal,High Value
C03886,Customer_03886,Female,36,Ranchi,Jharkhand,Low Value
C03887,Customer_03887,Female,20,Nagpur,Maharashtra,Medium Value
C03888,Customer_03888,Female,51,Chennai,Tamil Nadu,Low Value
C03889,Customer_03889,Male,58,Kanpur,Uttar Pradesh,Medium Value
C03890,Customer_03890,Male,39,Guwahati,Assam,High Value
C03891,Customer_03891,Female,55,Bengaluru,Karnataka,Medium Value
C03892,Customer_03892,Female,44,Bhopal,Madhya Pradesh,Low Value
C03893,Customer_03893,Male,38,Warangal,Telangana,Low Value
C03894,Customer_03894,Female,58,Udaipur,Rajasthan,Medium Value
C03895,Customer_03895,Male,48,Delhi,Delhi,Medium Value
C03896,Customer_03896,Female,44,Guwahati,Assam,Medium Value
C03897,Customer_03897,Female,54,Indore,Madhya Pradesh,High Value
C03898,Customer_03898,Female,19,Madurai,Tamil Nadu,High Value
C03899,Customer_03899,Male,64,Gurugram,Haryana,Medium Value
C03900,Customer_03900,Female,26,Guwahati,Assam,Medium Value
C03901,Customer_03901,Male,36,Mysuru,Karnataka,High Value
C03902,Customer_03902,Male,59,Indore,Madhya Pradesh,Low Value
C03903,Customer_03903,Male,53,Patna,Bihar,Medium Value
C03904,Customer_03904,Female,27,Delhi,Delhi,Medium Value
C03905,Customer_03905,Male,57,Kolkata,West Bengal,High Value
C03906,Customer_03906,Male,62,Indore,Madhya Pradesh,Medium Value
C03907,Customer_03907,Female,56,Delhi,Delhi,Low Value
C03908,Customer_03908,Female,24,Gurugram,Haryana,Low Value
C03909,Customer_03909,Female,21,Nagpur,Maharashtra,Medium Value
C03910,Customer_03910,Female,32,Surat,Gujarat,Medium Value
C03911,Customer_03911,Male,29,Cuttack,Odisha,Low Value
C03912,Customer_03912,Female,65,Warangal,Telangana,Medium Value
C03913,Customer_03913,Female,23,Guwahati,Assam,Medium Value
C03914,Customer_03914,Male,26,Nashik,Maharashtra,Low Value
C03915,Customer_03915,Male,52,Hyderabad,Telangana,High Value
C03916,Customer_03916,Male,25,Hyderabad,Telangana,Medium Value
C03917,Customer_03917,Male,24,Visakhapatnam,Andhra Pradesh,High Value
C03918,Customer_03918,Female,21,Coimbatore,Tamil Nadu,Medium Value
C03919,Customer_03919,Female,30,Ranchi,Jharkhand,Medium Value
C03920,Customer_03920,Female,36,Kochi,Kerala,High Value
C03921,Customer_03921,Female,24,Guwahati,Assam,Low Value
C03922,Customer_03922,Male,27,Durgapur,West Bengal,Medium Value
C03923,Customer_03923,Female,42,Ahmedabad,Gujarat,Medium Value
C03924,Customer_03924,Male,61,Gaya,Bihar,Medium Value
C03925,Customer_03925,Female,52,Faridabad,Haryana,Low Value
C03926,Customer_03926,Male,42,Panaji,Goa,Medium Value
C03927,Customer_03927,Female,46,Raipur,Chhattisgarh,Low Value
C03928,Customer_03928,Male,29,Ahmedabad,Gujarat,Low Value
C03929,Customer_03929,Male,64,Delhi,Delhi,Low Value
C03930,Customer_03930,Male,57,Chennai,Tamil Nadu,Medium Value
C03931,Customer_03931,Female,29,Nashik,Maharashtra,Low Value
C03932,Customer_03932,Female,23,New Delhi,Delhi,Medium Value
C03933,Customer_03933,Male,27,Ludhiana,Punjab,High Value
C03934,Customer_03934,Female,19,Thiruvananthapuram,Kerala,High Value
C03935,Customer_03935,Female,62,Panaji,Goa,Low Value
C03936,Customer_03936,Female,42,Gaya,Bihar,Medium Value
C03937,Customer_03937,Female,24,Cuttack,Odisha,Low Value
C03938,Customer_03938,Male,57,Madurai,Tamil Nadu,Medium Value
C03939,Customer_03939,Male,40,New Delhi,Delhi,Medium Value
C03940,Customer_03940,Female,65,Bhubaneswar,Odisha,Low Value
C03941,Customer_03941,Female,28,Kochi,Kerala,High Value
C03942,Customer_03942,Female,53,Ranchi,Jharkhand,Low Value
C03943,Customer_03943,Female,65,Thiruvananthapuram,Kerala,Low Value
C03944,Customer_03944,Male,40,Kolkata,West Bengal,Medium Value
C03945,Customer_03945,Female,60,Vijayawada,Andhra Pradesh,Medium Value
C03946,Customer_03946,Male,24,Thane,Maharashtra,High Value
C03947,Customer_03947,Other,44,Jamshedpur,Jharkhand,Medium Value
C03948,Customer_03948,Male,30,Lucknow,Uttar Pradesh,High Value
C03949,Customer_03949,Female,34,Warangal,Telangana,Medium Value
C03950,Customer_03950,Female,49,Raipur,Chhattisgarh,Low Value
C03951,Customer_03951,Male,43,Gaya,Bihar,Medium Value
C03952,Customer_03952,Male,39,Surat,Gujarat,Low Value
C03953,Customer_03953,Female,30,Kolkata,West Bengal,Medium Value
C03954,Customer_03954,Female,29,Kanpur,Uttar Pradesh,High Value
C03955,Customer_03955,Male,24,Madurai,Tamil Nadu,Medium Value
C03956,Customer_03956,Female,18,Thiruvananthapuram,Kerala,Low Value
C03957,Customer_03957,Female,50,Ranchi,Jharkhand,High Value
C03958,Customer_03958,Male,31,Amritsar,Punjab,Low Value
C03959,Customer_03959,Male,64,Visakhapatnam,Andhra Pradesh,Medium Value
C03960,Customer_03960,Female,60,Vadodara,Gujarat,High Value
C03961,Customer_03961,Female,58,Lucknow,Uttar Pradesh,Medium Value
C03962,Customer_03962,Female,34,Faridabad,Haryana,Medium Value
C03963,Customer_03963,Female,21,Chennai,Tamil Nadu,Medium Value
C03964,Customer_03964,Male,56,Gaya,Bihar,Low Value
C03965,Customer_03965,Male,18,Cuttack,Odisha,Low Value
C03966,Customer_03966,Male,58,Margao,Goa,Low Value
C03967,Customer_03967,Male,62,Faridabad,Haryana,Low Value
C03968,Customer_03968,Female,41,Vijayawada,Andhra Pradesh,Low Value
C03969,Customer_03969,Female,51,Gaya,Bihar,Low Value
C03970,Customer_03970,Male,51,Jamshedpur,Jharkhand,High Value
C03971,Customer_03971,Male,41,Jaipur,Rajasthan,Medium Value
C03972,Customer_03972,Female,32,Mangaluru,Karnataka,High Value
C03973,Customer_03973,Female,34,Coimbatore,Tamil Nadu,Medium Value
C03974,Customer_03974,Female,30,Hyderabad,Telangana,Low Value
C03975,Customer_03975,Female,24,Ludhiana,Punjab,High Value
C03976,Customer_03976,Female,26,Guwahati,Assam,Medium Value
C03977,Customer_03977,Female,61,Nagpur,Maharashtra,Medium Value
C03978,Customer_03978,Male,52,Jamshedpur,Jharkhand,High Value
C03979,Customer_03979,Male,40,Bhopal,Madhya Pradesh,Medium Value
C03980,Customer_03980,Male,64,Thiruvananthapuram,Kerala,Medium Value
C03981,Customer_03981,Female,56,Raipur,Chhattisgarh,High Value
C03982,Customer_03982,Female,40,Cuttack,Odisha,Medium Value
C03983,Customer_03983,Female,43,Thiruvananthapuram,Kerala,Medium Value
C03984,Customer_03984,Male,18,Gurugram,Haryana,Medium Value
C03985,Customer_03985,Male,31,Raipur,Chhattisgarh,High Value
C03986,Customer_03986,Male,49,Delhi,Delhi,Medium Value
C03987,Customer_03987,Male,65,Bengaluru,Karnataka,High Value
C03988,Customer_03988,Female,27,Varanasi,Uttar Pradesh,Low Value
C03989,Customer_03989,Female,18,Kozhikode,Kerala,Medium Value
C03990,Customer_03990,Female,22,Bhopal,Madhya Pradesh,Low Value
C03991,Customer_03991,Female,20,Cuttack,Odisha,Low Value
C03992,Customer_03992,Female,44,Durgapur,West Bengal,Low Value
C03993,Customer_03993,Female,39,Faridabad,Haryana,Medium Value
C03994,Customer_03994,Male,35,Raipur,Chhattisgarh,Medium Value
C03995,Customer_03995,Female,33,Faridabad,Haryana,Medium Value
C03996,Customer_03996,Female,19,Udaipur,Rajasthan,High Value
C03997,Customer_03997,Female,64,Indore,Madhya Pradesh,Low Value
C03998,Customer_03998,Male,30,Kanpur,Uttar Pradesh,Medium Value
C03999,Customer_03999,Male,62,Gurugram,Haryana,Low Value
C04000,Customer_04000,Male,33,Nashik,Maharashtra,Low Value
C04001,Customer_04001,Female,25,Nagpur,Maharashtra,High Value
C04002,Customer_04002,Male,60,Raipur,Chhattisgarh,Low Value
C04003,Customer_04003,Female,25,Vadodara,Gujarat,Medium Value
C04004,Customer_04004,Female,27,Kozhikode,Kerala,Medium Value
C04005,Customer_04005,Male,50,Jodhpur,Rajasthan,Medium Value
C04006,Customer_04006,Female,48,Gurugram,Haryana,Low Value
C04007,Customer_04007,Female,29,Kochi,Kerala,Medium Value
C04008,Customer_04008,Male,26,Nashik,Maharashtra,Low Value
C04009,Customer_04009,Female,54,Guwahati,Assam,Medium Value
C04010,Customer_04010,Male,26,Mysuru,Karnataka,Medium Value
C04011,Customer_04011,Male,65,Raipur,Chhattisgarh,Medium Value
C04012,Customer_04012,Female,35,Patna,Bihar,Medium Value
C04013,Customer_04013,Female,47,Nagpur,Maharashtra,Medium Value
C04014,Customer_04014,Other,49,Mangaluru,Karnataka,Medium Value
C04015,Customer_04015,Female,57,Visakhapatnam,Andhra Pradesh,Low Value
C04016,Customer_04016,Female,40,Gurugram,Haryana,Medium Value
C04017,Customer_04017,Female,28,Patna,Bihar,Low Value
C04018,Customer_04018,Female,37,Visakhapatnam,Andhra Pradesh,High Value
C04019,Customer_04019,Female,36,Ranchi,Jharkhand,Medium Value
C04020,Customer_04020,Male,53,Kolkata,West Bengal,High Value
C04021,Customer_04021,Female,43,Jamshedpur,Jharkhand,High Value
C04022,Customer_04022,Male,27,Kolkata,West Bengal,Low Value
C04023,Customer_04023,Female,41,Gaya,Bihar,Low Value
C04024,Customer_04024,Male,30,Coimbatore,Tamil Nadu,Low Value
C04025,Customer_04025,Female,63,Jamshedpur,Jharkhand,Low Value
C04026,Customer_04026,Male,51,Vadodara,Gujarat,Low Value
C04027,Customer_04027,Male,46,Durgapur,West Bengal,Medium Value
C04028,Customer_04028,Female,53,Jamshedpur,Jharkhand,Low Value
C04029,Customer_04029,Male,24,Durgapur,West Bengal,Medium Value
C04030,Customer_04030,Female,47,Pune,Maharashtra,Medium Value
C04031,Customer_04031,Male,34,Jamshedpur,Jharkhand,Low Value
C04032,Customer_04032,Male,65,Ranchi,Jharkhand,High Value
C04033,Customer_04033,Male,30,Indore,Madhya Pradesh,Low Value
C04034,Customer_04034,Female,41,Surat,Gujarat,High Value
C04035,Customer_04035,Male,48,Gurugram,Haryana,Low Value
C04036,Customer_04036,Female,44,Indore,Madhya Pradesh,Medium Value
C04037,Customer_04037,Male,38,Vijayawada,Andhra Pradesh,Medium Value
C04038,Customer_04038,Male,61,Varanasi,Uttar Pradesh,High Value
C04039,Customer_04039,Male,18,Pune,Maharashtra,Low Value
C04040,Customer_04040,Male,32,Visakhapatnam,Andhra Pradesh,High Value
C04041,Customer_04041,Female,20,Varanasi,Uttar Pradesh,Medium Value
C04042,Customer_04042,Female,23,Raipur,Chhattisgarh,Medium Value
C04043,Customer_04043,Female,31,Ludhiana,Punjab,Medium Value
C04044,Customer_04044,Male,55,Raipur,Chhattisgarh,Low Value
C04045,Customer_04045,Male,50,Noida,Uttar Pradesh,High Value
C04046,Customer_04046,Male,55,Kolkata,West Bengal,Medium Value
C04047,Customer_04047,Female,25,Cuttack,Odisha,Medium Value
C04048,Customer_04048,Male,43,Raipur,Chhattisgarh,Medium Value
C04049,Customer_04049,Female,32,Raipur,Chhattisgarh,High Value
C04050,Customer_04050,Male,31,Mangaluru,Karnataka,Low Value
C04051,Customer_04051,Male,65,Kanpur,Uttar Pradesh,Low Value
C04052,Customer_04052,Male,37,Gaya,Bihar,High Value
C04053,Customer_04053,Male,65,Faridabad,Haryana,High Value
C04054,Customer_04054,Female,36,Surat,Gujarat,Low Value
C04055,Customer_04055,Male,50,Bhopal,Madhya Pradesh,High Value
C04056,Customer_04056,Female,53,Bhubaneswar,Odisha,Medium Value
C04057,Customer_04057,Male,41,Jaipur,Rajasthan,Medium Value
C04058,Customer_04058,Female,27,Guwahati,Assam,Medium Value
C04059,Customer_04059,Male,51,Raipur,Chhattisgarh,Low Value
C04060,Customer_04060,Female,53,Visakhapatnam,Andhra Pradesh,Low Value
C04061,Customer_04061,Female,64,Mangaluru,Karnataka,Medium Value
C04062,Customer_04062,Female,53,Jodhpur,Rajasthan,Low Value
C04063,Customer_04063,Male,33,Warangal,Telangana,Medium Value
C04064,Customer_04064,Female,32,Amritsar,Punjab,Medium Value
C04065,Customer_04065,Male,35,Gurugram,Haryana,High Value
C04066,Customer_04066,Male,24,Jaipur,Rajasthan,Low Value
C04067,Customer_04067,Male,64,New Delhi,Delhi,Medium Value
C04068,Customer_04068,Male,39,Faridabad,Haryana,Medium Value
C04069,Customer_04069,Other,49,Margao,Goa,Low Value
C04070,Customer_04070,Male,60,Jamshedpur,Jharkhand,Low Value
C04071,Customer_04071,Female,36,Patna,Bihar,Low Value
C04072,Customer_04072,Female,57,Guwahati,Assam,Medium Value
C04073,Customer_04073,Female,18,Mangaluru,Karnataka,Low Value
C04074,Customer_04074,Female,52,Patna,Bihar,Medium Value
C04075,Customer_04075,Male,22,Patna,Bihar,Low Value
C04076,Customer_04076,Female,29,Faridabad,Haryana,Low Value
C04077,Customer_04077,Male,29,Panaji,Goa,Low Value
C04078,Customer_04078,Female,38,Kozhikode,Kerala,Low Value
C04079,Customer_04079,Female,36,Vadodara,Gujarat,High Value
C04080,Customer_04080,Female,26,Raipur,Chhattisgarh,Low Value
C04081,Customer_04081,Male,60,Surat,Gujarat,Medium Value
C04082,Customer_04082,Male,65,Bhubaneswar,Odisha,Low Value
C04083,Customer_04083,Male,53,Udaipur,Rajasthan,Low Value
C04084,Customer_04084,Male,59,New Delhi,Delhi,High Value
C04085,Customer_04085,Male,64,Panaji,Goa,Medium Value
C04086,Customer_04086,Female,49,Indore,Madhya Pradesh,Low Value
C04087,Customer_04087,Male,52,Bhopal,Madhya Pradesh,Medium Value
C04088,Customer_04088,Female,48,Bhopal,Madhya Pradesh,Medium Value
C04089,Customer_04089,Female,49,Mysuru,Karnataka,High Value
C04090,Customer_04090,Female,54,Jamshedpur,Jharkhand,High Value
C04091,Customer_04091,Male,49,Lucknow,Uttar Pradesh,Low Value
C04092,Customer_04092,Male,60,Bengaluru,Karnataka,Medium Value
C04093,Customer_04093,Male,54,Gurugram,Haryana,High Value
C04094,Customer_04094,Male,56,Visakhapatnam,Andhra Pradesh,Low Value
C04095,Customer_04095,Female,55,New Delhi,Delhi,Low Value
C04096,Customer_04096,Male,47,Jaipur,Rajasthan,Medium Value
C04097,Customer_04097,Female,49,Kanpur,Uttar Pradesh,Medium Value
C04098,Customer_04098,Female,62,Coimbatore,Tamil Nadu,Low Value
C04099,Customer_04099,Female,19,Visakhapatnam,Andhra Pradesh,Medium Value
C04100,Customer_04100,Male,28,Gaya,Bihar,Low Value
C04101,Customer_04101,Male,37,Kolkata,West Bengal,Low Value
C04102,Customer_04102,Female,54,Panaji,Goa,High Value
C04103,Customer_04103,Male,26,Jamshedpur,Jharkhand,Low Value
C04104,Customer_04104,Male,55,Ahmedabad,Gujarat,Medium Value
C04105,Customer_04105,Male,36,Madurai,Tamil Nadu,Medium Value
C04106,Customer_04106,Male,57,Raipur,Chhattisgarh,Low Value
C04107,Customer_04107,Female,24,Ludhiana,Punjab,Medium Value
C04108,Customer_04108,Male,22,Durgapur,West Bengal,Low Value
C04109,Customer_04109,Female,64,Kanpur,Uttar Pradesh,Low Value
C04110,Customer_04110,Male,59,Warangal,Telangana,High Value
C04111,Customer_04111,Female,41,Jamshedpur,Jharkhand,Low Value
C04112,Customer_04112,Female,65,Visakhapatnam,Andhra Pradesh,Medium Value
C04113,Customer_04113,Female,58,Ahmedabad,Gujarat,Medium Value
C04114,Customer_04114,Male,24,Delhi,Delhi,Low Value
C04115,Customer_04115,Male,28,Thiruvananthapuram,Kerala,Medium Value
C04116,Customer_04116,Male,26,Madurai,Tamil Nadu,Low Value
C04117,Customer_04117,Female,47,Kozhikode,Kerala,Low Value
C04118,Customer_04118,Female,58,Ludhiana,Punjab,Medium Value
C04119,Customer_04119,Female,20,Kochi,Kerala,High Value
C04120,Customer_04120,Male,39,Gaya,Bihar,High Value
C04121,Customer_04121,Female,57,Indore,Madhya Pradesh,Low Value
C04122,Customer_04122,Male,37,Vijayawada,Andhra Pradesh,Medium Value
C04123,Customer_04123,Female,49,Udaipur,Rajasthan,Medium Value
C04124,Customer_04124,Male,65,Udaipur,Rajasthan,Medium Value
C04125,Customer_04125,Female,24,Jaipur,Rajasthan,Medium Value
C04126,Customer_04126,Male,24,Gaya,Bihar,Low Value
C04127,Customer_04127,Male,37,Mysuru,Karnataka,Low Value
C04128,Customer_04128,Female,42,Amritsar,Punjab,Medium Value
C04129,Customer_04129,Male,62,Kozhikode,Kerala,Medium Value
C04130,Customer_04130,Female,52,Amritsar,Punjab,Low Value
C04131,Customer_04131,Female,61,Bhopal,Madhya Pradesh,Medium Value
C04132,Customer_04132,Female,41,Gurugram,Haryana,Low Value
C04133,Customer_04133,Male,57,Vijayawada,Andhra Pradesh,Medium Value
C04134,Customer_04134,Male,30,Jamshedpur,Jharkhand,Medium Value
C04135,Customer_04135,Female,65,Bengaluru,Karnataka,Low Value
C04136,Customer_04136,Male,56,Guwahati,Assam,Medium Value
C04137,Customer_04137,Female,21,Amritsar,Punjab,Medium Value
C04138,Customer_04138,Male,29,Raipur,Chhattisgarh,High Value
C04139,Customer_04139,Male,34,Guwahati,Assam,Low Value
C04140,Customer_04140,Male,18,Jamshedpur,Jharkhand,Low Value
C04141,Customer_04141,Male,34,Warangal,Telangana,Medium Value
C04142,Customer_04142,Male,19,Faridabad,Haryana,Low Value
C04143,Customer_04143,Female,23,Vadodara,Gujarat,Medium Value
C04144,Customer_04144,Female,61,Hyderabad,Telangana,Medium Value
C04145,Customer_04145,Male,28,Vadodara,Gujarat,Low Value
C04146,Customer_04146,Female,60,Mumbai,Maharashtra,Low Value
C04147,Customer_04147,Female,35,Gaya,Bihar,Medium Value
C04148,Customer_04148,Female,57,Cuttack,Odisha,High Value
C04149,Customer_04149,Female,42,Gaya,Bihar,High Value
C04150,Customer_04150,Female,56,New Delhi,Delhi,Low Value
C04151,Customer_04151,Male,45,Kolkata,West Bengal,Low Value
C04152,Customer_04152,Male,63,Kozhikode,Kerala,Low Value
C04153,Customer_04153,Male,33,Kolkata,West Bengal,Low Value
C04154,Customer_04154,Female,29,Gurugram,Haryana,Low Value
C04155,Customer_04155,Male,58,Faridabad,Haryana,Low Value
C04156,Customer_04156,Female,46,New Delhi,Delhi,High Value
C04157,Customer_04157,Male,40,Warangal,Telangana,Medium Value
C04158,Customer_04158,Female,38,Margao,Goa,Medium Value
C04159,Customer_04159,Male,33,Madurai,Tamil Nadu,Medium Value
C04160,Customer_04160,Male,65,Margao,Goa,Low Value
C04161,Customer_04161,Male,58,Ludhiana,Punjab,Low Value
C04162,Customer_04162,Male,62,Pune,Maharashtra,Medium Value
C04163,Customer_04163,Male,43,Jodhpur,Rajasthan,Low Value
C04164,Customer_04164,Female,54,Pune,Maharashtra,Medium Value
C04165,Customer_04165,Male,39,Coimbatore,Tamil Nadu,Medium Value
C04166,Customer_04166,Male,27,Warangal,Telangana,Medium Value
C04167,Customer_04167,Female,24,Surat,Gujarat,Medium Value
C04168,Customer_04168,Male,26,Faridabad,Haryana,Medium Value
C04169,Customer_04169,Female,42,Chennai,Tamil Nadu,Medium Value
C04170,Customer_04170,Other,63,Bhubaneswar,Odisha,Low Value
